run_id,version,trade_id,symbol,side,entry_time,entry_price,exit_time,exit_price,sl,tp,exit_reason,risk_reward_at_open,heat_pips,mae_pips,mfe_pips,duration_minutes,profit_pips,r_multiple,soft_exit_saved,soft_exit_outcome,m5_prev_open,m5_prev_high,m5_prev_low,m5_prev_close,m5_prev_volume,m5_last_open,m5_last_high,m5_last_low,m5_last_close,m5_last_volume,m5_close_open,m5_close_high,m5_close_low,m5_close_close,m5_close_volume,m15_ema20,m15_ema50,m15_ema200,m15_rsi,m15_macd_hist,m15_atr,m15_trend,h1_ema20,h1_ema50,h1_ema200,h1_rsi,h1_macd_hist,h1_atr,h1_trend,close_m15_ema20,close_m15_ema50,close_m15_ema200,close_m15_rsi,close_m15_macd_hist,close_m15_atr,close_m15_trend,close_h1_ema20,close_h1_ema50,close_h1_ema200,close_h1_rsi,close_h1_macd_hist,close_h1_atr,close_h1_trend
grid_20251108T163755,1,GBPUSD-2025-09-30T14:35:00.000Z-10,GBPUSD,BUY,2025-09-30T14:35:00.000Z,1.3455,2025-09-30T15:45:00.000Z,1.34386,1.34386,1.34747,hard_sl,1.2,17,17,12.1,70,-16.4,-1,0,,1.34479,1.34499,1.34479,1.34497,,1.34503,1.34551,1.34503,1.3455,,1.34396,1.34412,1.3438,1.34412,,1.34412,1.34393,1.34277,57.91,0.0002,0.001,bullish,1.34398,1.34297,1.34654,66.53,0.0001,0.00157,bullish,1.34433,1.34408,1.34294,50.35,0,0.0011,bullish,1.34401,1.34303,1.34644,53.35,0,0.00168,bullish
grid_20251108T163755,1,GBPUSD-2025-09-30T16:30:00.000Z-11,GBPUSD,BUY,2025-09-30T16:30:00.000Z,1.34523,2025-09-30T17:20:00.000Z,1.34626,1.34437,1.34626,hard_tp,1.2,3.3,3.3,10.5,50,10.32,1.2,0,,1.34463,1.34494,1.34463,1.3449,,1.34474,1.34523,1.34474,1.34523,,1.34622,1.34628,1.34609,1.34609,,1.34447,1.34416,1.34302,56.54,0.0001,0.00101,bullish,1.3442,1.34314,1.34635,60.57,0.0001,0.00175,bullish,1.34485,1.34436,1.3431,59.89,0.0002,0.00086,bullish,1.34428,1.34322,1.34626,55.88,0.0001,0.00178,bullish
grid_20251108T163755,1,GBPUSD-2025-09-30T16:40:00.000Z-12,GBPUSD,BUY,2025-09-30T16:40:00.000Z,1.34541,2025-09-30T18:15:00.000Z,1.34501,1.34459,1.34639,soft_exit,1.2,5.8,5.8,9,95,-4,-0.49,1,SL,1.3453,1.3453,1.34512,1.34512,,1.34503,1.34541,1.3449,1.34541,,1.3453,1.3453,1.3449,1.34501,,1.34447,1.34416,1.34302,56.54,0.0001,0.00101,bullish,1.3442,1.34314,1.34635,60.57,0.0001,0.00175,bullish,1.34498,1.3445,1.3432,48.7,0,0.00072,bullish,1.34435,1.34329,1.34616,55.21,0,0.00179,bullish
grid_20251108T163755,1,GBPUSD-2025-10-01T06:05:00.000Z-13,GBPUSD,BUY,2025-10-01T06:05:00.000Z,1.34642,2025-10-01T06:40:00.000Z,1.34757,1.34546,1.34757,hard_tp,1.2,4.2,4.2,13.1,35,11.52,1.2,0,,1.34597,1.346,1.34573,1.34582,,1.34597,1.34646,1.34597,1.34642,,1.34727,1.34773,1.34727,1.34773,,1.34516,1.34476,1.34399,66,0.0002,0.0005,bullish,1.34485,1.34392,1.34548,63.33,0.0001,0.00112,bullish,1.34555,1.34495,1.34403,75.37,0.0003,0.00057,bullish,1.34485,1.34392,1.34548,63.33,0.0001,0.00112,bullish
grid_20251108T163755,1,GBPUSD-2025-10-01T09:00:00.000Z-14,GBPUSD,BUY,2025-10-01T09:00:00.000Z,1.34738,2025-10-01T09:15:00.000Z,1.34698,1.34663,1.34828,soft_exit,1.2,5.6,5.6,0,15,-4,-0.53,1,SL,1.34709,1.34709,1.34678,1.34678,,1.34682,1.34738,1.34682,1.34738,,1.3472,1.3472,1.34698,1.34698,,1.34642,1.34559,1.34417,57.64,0,0.0009,bullish,1.34532,1.34423,1.34535,60.81,0.0002,0.00123,bullish,1.34648,1.34565,1.34418,57.64,0,0.0009,bullish,1.34532,1.34423,1.34535,60.81,0.0002,0.00123,bullish
grid_20251108T163755,1,GBPUSD-2025-10-01T12:15:00.000Z-15,GBPUSD,BUY,2025-10-01T12:15:00.000Z,1.35128,2025-10-01T14:45:00.000Z,1.35106,1.34696,1.35646,soft_exit,1.2,18.6,18.6,14.4,150,-2.2,-0.05,1,SL,1.34731,1.34751,1.34727,1.34751,,1.34989,1.35128,1.34945,1.35128,,1.3515,1.3515,1.35064,1.35106,,1.34749,1.34645,1.34441,67.71,0.0002,0.00101,bullish,1.34627,1.34476,1.34527,78.1,0.0005,0.0016,bullish,1.34981,1.34802,1.34479,57.6,0,0.00145,bullish,1.34717,1.34525,1.34525,71.03,0.0006,0.00181,bullish
grid_20251108T163755,1,GBPUSD-2025-10-02T08:45:00.000Z-16,GBPUSD,BUY,2025-10-02T08:45:00.000Z,1.35006,2025-10-02T10:00:00.000Z,1.34942,1.34907,1.35125,soft_exit,1.2,6.6,6.6,9.8,75,-6.4,-0.65,1,SL,1.34962,1.3498,1.34942,1.3498,,1.34973,1.35006,1.3496,1.35006,,1.3498,1.3498,1.3494,1.34942,,1.34892,1.34838,1.34649,67.71,0.0002,0.00076,bullish,1.34821,1.34678,1.34526,64.94,0.0001,0.00097,bullish,1.34932,1.34866,1.34663,51.64,0,0.00082,bullish,1.34833,1.34695,1.34529,49.86,0,0.00107,bullish
grid_20251108T163755,1,GBPUSD-2025-10-02T08:50:00.000Z-17,GBPUSD,BUY,2025-10-02T08:50:00.000Z,1.35071,2025-10-02T10:00:00.000Z,1.34942,1.34927,1.35244,soft_exit,1.2,13.1,13.1,3.3,70,-12.9,-0.9,1,SL,1.34973,1.35006,1.3496,1.35006,,1.35017,1.35071,1.35015,1.35071,,1.3498,1.3498,1.3494,1.34942,,1.34892,1.34838,1.34649,67.71,0.0002,0.00076,bullish,1.34821,1.34678,1.34526,64.94,0.0001,0.00097,bullish,1.34932,1.34866,1.34663,51.64,0,0.00082,bullish,1.34833,1.34695,1.34529,49.86,0,0.00107,bullish
grid_20251108T163755,1,GBPUSD-2025-10-03T05:55:00.000Z-18,GBPUSD,SELL,2025-10-03T05:55:00.000Z,1.34327,2025-10-03T06:05:00.000Z,1.34389,1.34389,1.34253,hard_sl,1.2,6.2,6.2,1.9,10,-6.2,-1,0,,1.34363,1.34374,1.34358,1.34358,,1.34344,1.34344,1.34324,1.34327,,1.34322,1.34389,1.34322,1.34389,,1.34388,1.34426,1.34663,39.1,-0.0001,0.00036,bearish,1.34473,1.34546,1.34476,39.14,0,0.00107,bearish,1.34388,1.34425,1.34662,48.52,0,0.00038,bearish,1.34461,1.34539,1.34472,40.43,0,0.00103,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T06:40:00.000Z-19,GBPUSD,SELL,2025-10-06T06:40:00.000Z,1.34396,2025-10-06T07:00:00.000Z,1.34466,1.34467,1.34311,soft_exit,1.2,7,7,4.7,20,-7,-0.99,1,SL,1.34412,1.34452,1.34412,1.34441,,1.34441,1.34441,1.34392,1.34396,,1.34405,1.34466,1.34394,1.34466,,1.34449,1.3445,1.34584,43.93,-0.0002,0.00056,bearish,1.34542,1.34566,1.344,42.72,-0.0003,0.00133,bearish,1.34456,1.34453,1.34582,58.86,0,0.00071,bullish,1.34534,1.34562,1.34397,44.85,-0.0002,0.0014,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T06:45:00.000Z-20,GBPUSD,SELL,2025-10-06T06:45:00.000Z,1.34389,2025-10-06T07:00:00.000Z,1.34466,1.34467,1.34295,soft_exit,1.2,7.7,7.7,4,15,-7.7,-0.99,1,SL,1.34441,1.34441,1.34392,1.34396,,1.344,1.344,1.34389,1.34389,,1.34405,1.34466,1.34394,1.34466,,1.34446,1.34449,1.34582,46.85,-0.0001,0.0006,bearish,1.34542,1.34566,1.344,42.72,-0.0003,0.00133,bearish,1.34456,1.34453,1.34582,58.86,0,0.00071,bullish,1.34534,1.34562,1.34397,44.85,-0.0002,0.0014,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T08:00:00.000Z-21,GBPUSD,SELL,2025-10-06T08:00:00.000Z,1.34371,2025-10-06T08:15:00.000Z,1.34229,1.34489,1.34229,hard_tp,1.2,0,0,15.9,15,14.16,1.2,0,,1.34427,1.34474,1.34421,1.34456,,1.34448,1.34448,1.34362,1.34371,,1.34275,1.34275,1.34212,1.3423,,1.34445,1.34449,1.34575,36.13,-0.0001,0.00097,bearish,1.34518,1.34555,1.34393,41.01,-0.0002,0.00154,bearish,1.34428,1.34442,1.34573,37.55,-0.0002,0.001,bearish,1.34518,1.34555,1.34393,41.01,-0.0002,0.00154,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T08:10:00.000Z-22,GBPUSD,SELL,2025-10-06T08:10:00.000Z,1.34252,2025-10-06T12:00:00.000Z,1.34264,1.34463,1.33999,soft_exit,1.2,14.4,14.4,8,230,-1.2,-0.06,1,SL,1.34351,1.34367,1.34336,1.34336,,1.34313,1.34313,1.34252,1.34252,,1.34237,1.34295,1.34237,1.34264,,1.34445,1.34449,1.34575,36.13,-0.0001,0.00097,bearish,1.34518,1.34555,1.34393,41.01,-0.0002,0.00154,bearish,1.34325,1.34378,1.34536,49.12,0,0.00085,bearish,1.34451,1.34519,1.34378,43.99,-0.0002,0.00138,bearish
grid_20251108T163755,1,GBPUSD-2025-10-06T09:00:00.000Z-23,GBPUSD,SELL,2025-10-06T09:00:00.000Z,1.34326,2025-10-06T11:00:00.000Z,1.3424,1.34398,1.3424,hard_tp,1.2,5.7,5.7,15.4,120,8.64,1.2,0,,1.34362,1.34383,1.34362,1.34374,,1.34344,1.34345,1.34326,1.34326,,1.34232,1.34232,1.34172,1.34187,,1.34407,1.34432,1.34567,42.52,-0.0001,0.00106,bearish,1.34505,1.34548,1.3439,41.01,-0.0002,0.00157,bearish,1.34346,1.34395,1.34546,41.43,-0.0001,0.00099,bearish,1.34459,1.34525,1.34381,35.37,-0.0003,0.00168,bearish
